order,pet_id,name,status,note
12308,480003,火花,RocoData??,source=MONSTER_CONF; base_id=3003
12309,480004,迪莫,RocoData??,source=MONSTER_CONF; base_id=3004
12310,480005,水灵,RocoData??,source=MONSTER_CONF; base_id=3005
12311,480006,火神,RocoData??,source=MONSTER_CONF; base_id=3006
12312,480007,魔力猫,RocoData??,source=MONSTER_CONF; base_id=3007
12313,480008,草头鸭,RocoData??,source=MONSTER_CONF; base_id=3008
12314,480009,赤毛鸡仔,RocoData??,source=MONSTER_CONF; base_id=3009
12315,480010,恶魔叮,RocoData??,source=MONSTER_CONF; base_id=3010
12316,480011,恶魔狼,RocoData??,source=MONSTER_CONF; base_id=3011
12317,480012,鸭吉吉,RocoData??,source=MONSTER_CONF; base_id=3012
12318,480013,铠甲虫,RocoData??,source=MONSTER_CONF; base_id=3013
12319,480014,阿米亚特,RocoData??,source=MONSTER_CONF; base_id=3014
12320,480015,阿米樱,RocoData??,source=MONSTER_CONF; base_id=3015
12321,480016,罗隐,RocoData??,source=MONSTER_CONF; base_id=3016
12322,480017,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3017
12323,480018,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3018
12324,480019,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3019
12325,480020,地鼠,RocoData??,source=MONSTER_CONF; base_id=3020
12326,480021,遁鼠,RocoData??,source=MONSTER_CONF; base_id=3021
12327,480022,遁地鼠,RocoData??,source=MONSTER_CONF; base_id=3022
12328,480023,火云斗鸡,RocoData??,source=MONSTER_CONF; base_id=3023
12329,480024,喵呜,RocoData??,source=MONSTER_CONF; base_id=3025
12330,480025,绿草精灵,RocoData??,source=MONSTER_CONF; base_id=3026
12331,480026,蒲公英娃娃,RocoData??,source=MONSTER_CONF; base_id=3027
12332,480027,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3028
12333,480028,奇丽草,RocoData??,source=MONSTER_CONF; base_id=3029
12334,480029,奇丽叶,RocoData??,source=MONSTER_CONF; base_id=3030
12335,480030,奇丽花,RocoData??,source=MONSTER_CONF; base_id=3031
12336,480031,焰火,RocoData??,source=MONSTER_CONF; base_id=3032
12337,480032,波波拉,RocoData??,source=MONSTER_CONF; base_id=3033
12338,480033,蒲公英,RocoData??,source=MONSTER_CONF; base_id=3034
12339,480034,魔草巫灵,RocoData??,source=MONSTER_CONF; base_id=3035
12340,480035,鸭吉吉,RocoData??,source=MONSTER_CONF; base_id=3036
12341,480036,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3037
12342,480037,小甲虫,RocoData??,source=MONSTER_CONF; base_id=3038
12343,480038,叮叮恶魔,RocoData??,source=MONSTER_CONF; base_id=3039
12344,480039,丢丢,RocoData??,source=MONSTER_CONF; base_id=3040
12345,480040,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3041
12346,480041,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3042
12347,480042,伊贝儿,RocoData??,source=MONSTER_CONF; base_id=3043
12348,480043,伊贝粉粉,RocoData??,source=MONSTER_CONF; base_id=3044
12349,480044,锥尾羊,RocoData??,source=MONSTER_CONF; base_id=3045
12350,480045,铃兰羊,RocoData??,source=MONSTER_CONF; base_id=3046
12351,480046,花影羚羊,RocoData??,source=MONSTER_CONF; base_id=3047
12352,480047,圣光迪莫,RocoData??,source=MONSTER_CONF; base_id=3048
12353,480048,白发懒人,RocoData??,source=MONSTER_CONF; base_id=3049
12354,480049,记忆石,RocoData??,source=MONSTER_CONF; base_id=3050
12355,480050,圣草迪莫,RocoData??,source=MONSTER_CONF; base_id=3051
12356,480051,煤球憨憨,RocoData??,source=MONSTER_CONF; base_id=3052
12357,480052,害羞球球,RocoData??,source=MONSTER_CONF; base_id=3053
12358,480053,蓝衣夜灵,RocoData??,source=MONSTER_CONF; base_id=3054; base_name=害羞球球
12359,480054,板板壳,RocoData??,source=MONSTER_CONF; base_id=3055
12360,480055,咔咔壳,RocoData??,source=MONSTER_CONF; base_id=3056
12361,480056,水泡壳,RocoData??,source=MONSTER_CONF; base_id=3057
12362,480057,一窝蜂,RocoData??,source=MONSTER_CONF; base_id=3058
12363,480058,黄蜂后,RocoData??,source=MONSTER_CONF; base_id=3059
12364,480059,小灵面,RocoData??,source=MONSTER_CONF; base_id=3060
12365,480060,暗影灵面,RocoData??,source=MONSTER_CONF; base_id=3061
12366,480061,小独角兽,RocoData??,source=MONSTER_CONF; base_id=3062
12367,480062,白金独角兽,RocoData??,source=MONSTER_CONF; base_id=3063
12368,480063,幽影树,RocoData??,source=MONSTER_CONF; base_id=3064
12369,480064,忽幽狸,RocoData??,source=MONSTER_CONF; base_id=3065
12370,480065,影狸,RocoData??,source=MONSTER_CONF; base_id=3066
12371,480066,卷毛鸭,RocoData??,source=MONSTER_CONF; base_id=3067
12372,480067,锤头鹳,RocoData??,source=MONSTER_CONF; base_id=3069
12373,480068,护主犬,RocoData??,source=MONSTER_CONF; base_id=3070
12374,480069,音速犬,RocoData??,source=MONSTER_CONF; base_id=3071
12375,480070,格兰种子,RocoData??,source=MONSTER_CONF; base_id=3072
12376,480071,格兰花,RocoData??,source=MONSTER_CONF; base_id=3073
12377,480072,格兰球,RocoData??,source=MONSTER_CONF; base_id=3074
12378,480073,灵狐,RocoData??,source=MONSTER_CONF; base_id=3075
12379,480074,九尾狐,RocoData??,source=MONSTER_CONF; base_id=3076
12380,480075,尖嘴狐仙,RocoData??,source=MONSTER_CONF; base_id=3077
12381,480076,烈钻鸟,RocoData??,source=MONSTER_CONF; base_id=3078
12382,480077,长尾火鸟,RocoData??,source=MONSTER_CONF; base_id=3079
12383,480078,火羽,RocoData??,source=MONSTER_CONF; base_id=3080
12384,480079,治愈兔,RocoData??,source=MONSTER_CONF; base_id=3081
12385,480080,红丝绒,RocoData??,source=MONSTER_CONF; base_id=3082
12386,480081,可爱猿,RocoData??,source=MONSTER_CONF; base_id=3083
12387,480082,炽热猿,RocoData??,source=MONSTER_CONF; base_id=3084
12388,480083,火焰猿,RocoData??,source=MONSTER_CONF; base_id=3085
12389,480084,可立鸡,RocoData??,source=MONSTER_CONF; base_id=3086
12390,480085,晕晕鸡,RocoData??,source=MONSTER_CONF; base_id=3087
12391,480086,绅士鸡,RocoData??,source=MONSTER_CONF; base_id=3088
12392,480087,武者鸡,RocoData??,source=MONSTER_CONF; base_id=3089
12393,480088,火尾瓦特,RocoData??,source=MONSTER_CONF; base_id=3090
12394,480089,火尾战士,RocoData??,source=MONSTER_CONF; base_id=3091
12395,480090,烈火守护,RocoData??,source=MONSTER_CONF; base_id=3092
12396,480091,呆小路,RocoData??,source=MONSTER_CONF; base_id=3093
12397,480092,舞动路路,RocoData??,source=MONSTER_CONF; base_id=3094
12398,480093,白发路路,RocoData??,source=MONSTER_CONF; base_id=3095
12399,480094,灵蔓草王,RocoData??,source=MONSTER_CONF; base_id=3097
12400,480095,绿耳松鼠,RocoData??,source=MONSTER_CONF; base_id=3098
12401,480096,抱枕松鼠,RocoData??,source=MONSTER_CONF; base_id=3099
12402,480097,蹦床松鼠,RocoData??,source=MONSTER_CONF; base_id=3100
12403,480098,动力猿,RocoData??,source=MONSTER_CONF; base_id=3101
12404,480099,瞌睡王,RocoData??,source=MONSTER_CONF; base_id=3102
12405,480100,布是石,RocoData??,source=MONSTER_CONF; base_id=3103
12406,480101,布是岩,RocoData??,source=MONSTER_CONF; base_id=3104
12407,480102,布克棱岩,RocoData??,source=MONSTER_CONF; base_id=3105
12408,480103,石肤蜥,RocoData??,source=MONSTER_CONF; base_id=3106
12409,480104,石刺蜥,RocoData??,source=MONSTER_CONF; base_id=3107
12410,480105,石冠王蜥,RocoData??,source=MONSTER_CONF; base_id=3108
12411,480106,仪使者,RocoData??,source=MONSTER_CONF; base_id=3109
12412,480107,仪式之星,RocoData??,source=MONSTER_CONF; base_id=3110
12413,480108,仪式巨像,RocoData??,source=MONSTER_CONF; base_id=3111
12414,480109,甜田螺,RocoData??,source=MONSTER_CONF; base_id=3112
12415,480110,壳乙螺,RocoData??,source=MONSTER_CONF; base_id=3113
12416,480111,卡洛儿,RocoData??,source=MONSTER_CONF; base_id=3114
12417,480112,风铃鲨,RocoData??,source=MONSTER_CONF; base_id=3115
12418,480113,蓝蝶鲨,RocoData??,source=MONSTER_CONF; base_id=3116
12419,480114,彩蝶鲨,RocoData??,source=MONSTER_CONF; base_id=3117
12420,480115,果冻,RocoData??,source=MONSTER_CONF; base_id=3118
12421,480116,翡翠水母,RocoData??,source=MONSTER_CONF; base_id=3119
12422,480117,琉璃水母,RocoData??,source=MONSTER_CONF; base_id=3120
12423,480118,大耳帽兜,RocoData??,source=MONSTER_CONF; base_id=3121
12424,480119,帽兜娃娃,RocoData??,source=MONSTER_CONF; base_id=3122
12425,480120,雪影娃娃,RocoData??,source=MONSTER_CONF; base_id=3123
12426,480121,脆筒甜甜,RocoData??,source=MONSTER_CONF; base_id=3124
12427,480122,香草甜甜,RocoData??,source=MONSTER_CONF; base_id=3125
12428,480123,圣代甜甜,RocoData??,source=MONSTER_CONF; base_id=3126
12429,480124,小狮鹫,RocoData??,source=MONSTER_CONF; base_id=3127
12430,480125,神圣狮鹫,RocoData??,source=MONSTER_CONF; base_id=3128
12431,480126,皇家狮鹫,RocoData??,source=MONSTER_CONF; base_id=3129
12432,480127,圆眼蜘蛛,RocoData??,source=MONSTER_CONF; base_id=3130
12433,480128,尖角蜘蛛,RocoData??,source=MONSTER_CONF; base_id=3131
12434,480129,芋香巨角蛛,RocoData??,source=MONSTER_CONF; base_id=3132
12435,480130,小螂,RocoData??,source=MONSTER_CONF; base_id=3133
12436,480131,兵螂,RocoData??,source=MONSTER_CONF; base_id=3134
12437,480132,飞天刀螂,RocoData??,source=MONSTER_CONF; base_id=3135
12438,480133,毛毛,RocoData??,source=MONSTER_CONF; base_id=3136
12439,480134,爬爬,RocoData??,source=MONSTER_CONF; base_id=3137
12440,480135,化蝶,RocoData??,source=MONSTER_CONF; base_id=3138
12441,480136,小草虫,RocoData??,source=MONSTER_CONF; base_id=3139
12442,480137,草衣虫,RocoData??,source=MONSTER_CONF; base_id=3140
12443,480138,花衣蝶,RocoData??,source=MONSTER_CONF; base_id=3141
12444,480139,小夜,RocoData??,source=MONSTER_CONF; base_id=3142
12445,480140,紫夜,RocoData??,source=MONSTER_CONF; base_id=3143
12446,480141,朔夜伊芙,RocoData??,source=MONSTER_CONF; base_id=3144
12447,480142,小灵菇,RocoData??,source=MONSTER_CONF; base_id=3145
12448,480143,幻灵菇,RocoData??,source=MONSTER_CONF; base_id=3146
12449,480144,幻影灵菇,RocoData??,source=MONSTER_CONF; base_id=3147
12450,480145,空空颅,RocoData??,source=MONSTER_CONF; base_id=3148
12451,480146,夜宿颅,RocoData??,source=MONSTER_CONF; base_id=3149
12452,480147,夜枭,RocoData??,source=MONSTER_CONF; base_id=3150
12453,480148,多多,RocoData??,source=MONSTER_CONF; base_id=3151
12454,480149,多啦多,RocoData??,source=MONSTER_CONF; base_id=3152
12455,480150,古啦多,RocoData??,source=MONSTER_CONF; base_id=3153
12456,480151,裘洛,RocoData??,source=MONSTER_CONF; base_id=3154
12457,480152,裘力,RocoData??,source=MONSTER_CONF; base_id=3155
12458,480153,裘卡,RocoData??,source=MONSTER_CONF; base_id=3156
12459,480154,花魁蜂后,RocoData??,source=MONSTER_CONF; base_id=3157
12460,480155,武斗酷猫,RocoData??,source=MONSTER_CONF; base_id=3158
12461,480156,紫蔓宝宝,RocoData??,source=MONSTER_CONF; base_id=3159
12462,480157,紫蔓祭祀,RocoData??,source=MONSTER_CONF; base_id=3160
12463,480158,春团,RocoData??,source=MONSTER_CONF; base_id=3161
12464,480159,春兔,RocoData??,source=MONSTER_CONF; base_id=3162
12465,480160,伏地兽,RocoData??,source=MONSTER_CONF; base_id=3165
12466,480161,贪食鼹,RocoData??,source=MONSTER_CONF; base_id=3166
12467,480162,巨噬针鼹,RocoData??,source=MONSTER_CONF; base_id=3167
12468,480163,阿布,RocoData??,source=MONSTER_CONF; base_id=3168
12469,480164,超能阿布,RocoData??,source=MONSTER_CONF; base_id=3169
12470,480165,石石,RocoData??,source=MONSTER_CONF; base_id=3170
12471,480166,巨灵石,RocoData??,source=MONSTER_CONF; base_id=3171
12472,480167,雪豆丁,RocoData??,source=MONSTER_CONF; base_id=3172
12473,480168,雪蛮人,RocoData??,source=MONSTER_CONF; base_id=3173
12474,480169,雪巨人,RocoData??,source=MONSTER_CONF; base_id=3174
12475,480170,咔咔羽毛,RocoData??,source=MONSTER_CONF; base_id=3175
12476,480171,咔咔雀,RocoData??,source=MONSTER_CONF; base_id=3176
12477,480172,咔咔鸟,RocoData??,source=MONSTER_CONF; base_id=3177
12478,480173,矮脚爬爬,RocoData??,source=MONSTER_CONF; base_id=3178
12479,480174,恶魔红钻,RocoData??,source=MONSTER_CONF; base_id=3179
12480,480175,小帕尔,RocoData??,source=MONSTER_CONF; base_id=3180
12481,480176,帕尔萨斯,RocoData??,source=MONSTER_CONF; base_id=3181
12482,480177,龙息帕尔,RocoData??,source=MONSTER_CONF; base_id=3182
12483,480178,瑰眼仔,RocoData??,source=MONSTER_CONF; base_id=3183
12484,480179,耳翎瑰魅,RocoData??,source=MONSTER_CONF; base_id=3184
12485,480180,邪眼巨魔,RocoData??,source=MONSTER_CONF; base_id=3185
12486,480181,小光,RocoData??,source=MONSTER_CONF; base_id=3186
12487,480182,迷迷眼,RocoData??,source=MONSTER_CONF; base_id=3187
12488,480183,拉特,RocoData??,source=MONSTER_CONF; base_id=3188
12489,480184,酷拉,RocoData??,source=MONSTER_CONF; base_id=3189
12490,480185,电咩咩,RocoData??,source=MONSTER_CONF; base_id=3190
12491,480186,粉咩咩,RocoData??,source=MONSTER_CONF; base_id=3191
12492,480187,电球咩咩,RocoData??,source=MONSTER_CONF; base_id=3192
12493,480188,小星光,RocoData??,source=MONSTER_CONF; base_id=3193
12494,480189,星光狮,RocoData??,source=MONSTER_CONF; base_id=3194
12495,480190,闪电环,RocoData??,source=MONSTER_CONF; base_id=3195
12496,480191,刺电环,RocoData??,source=MONSTER_CONF; base_id=3196
12497,480192,荆棘电环,RocoData??,source=MONSTER_CONF; base_id=3197
12498,480193,粉粉星,RocoData??,source=MONSTER_CONF; base_id=3198
12499,480194,小皮球,RocoData??,source=MONSTER_CONF; base_id=3199
12500,480195,机械方方,RocoData??,source=MONSTER_CONF; base_id=3200
12501,480196,多彩方方,RocoData??,source=MONSTER_CONF; base_id=3201
12502,480197,立方人,RocoData??,source=MONSTER_CONF; base_id=3202
12503,480198,贝瑟,RocoData??,source=MONSTER_CONF; base_id=3203
12504,480199,贝加尔,RocoData??,source=MONSTER_CONF; base_id=3204
12505,480200,贝古斯,RocoData??,source=MONSTER_CONF; base_id=3205
12506,480201,多西,RocoData??,source=MONSTER_CONF; base_id=3206
12507,480202,库多西,RocoData??,source=MONSTER_CONF; base_id=3207
12508,480203,波多西,RocoData??,source=MONSTER_CONF; base_id=3208
12509,480204,小翼龙,RocoData??,source=MONSTER_CONF; base_id=3209
12510,480205,翼龙,RocoData??,source=MONSTER_CONF; base_id=3210
12511,480206,伊雷龙,RocoData??,source=MONSTER_CONF; base_id=3211
12512,480208,黑炎宝宝,RocoData??,source=MONSTER_CONF; base_id=3213
12513,480209,黑炎,RocoData??,source=MONSTER_CONF; base_id=3214
12514,480210,海豹战士,RocoData??,source=MONSTER_CONF; base_id=3215
12515,480211,海豹船长,RocoData??,source=MONSTER_CONF; base_id=3216
12516,480212,呼拉猫,RocoData??,source=MONSTER_CONF; base_id=3217
12517,480213,增肌猫,RocoData??,source=MONSTER_CONF; base_id=3218
12518,480214,健猫教练,RocoData??,source=MONSTER_CONF; base_id=3219
12519,480215,古钟蛇,RocoData??,source=MONSTER_CONF; base_id=3225
12520,480216,寒音蛇,RocoData??,source=MONSTER_CONF; base_id=3226
12521,480217,菊花梨,RocoData??,source=MONSTER_CONF; base_id=3227
12522,480218,友爱天天,RocoData??,source=MONSTER_CONF; base_id=3228
12523,480219,友爱星飞,RocoData??,source=MONSTER_CONF; base_id=3229
12524,480220,加灵,RocoData??,source=MONSTER_CONF; base_id=3230
12525,480221,加益,RocoData??,source=MONSTER_CONF; base_id=3231
12526,480222,加尔,RocoData??,source=MONSTER_CONF; base_id=3232
12527,480223,加尔,RocoData??,source=MONSTER_CONF; base_id=3233
12528,480224,牵线木偶,RocoData??,source=MONSTER_CONF; base_id=3234
12529,480225,帅帅魔偶,RocoData??,source=MONSTER_CONF; base_id=3235
12530,480226,超能球球,RocoData??,source=MONSTER_CONF; base_id=3236
12531,480227,小怂猫,RocoData??,source=MONSTER_CONF; base_id=3237
12532,480228,怒目怂猫,RocoData??,source=MONSTER_CONF; base_id=3238
12533,480229,哭哭菇,RocoData??,source=MONSTER_CONF; base_id=3239
12534,480230,怖须菇,RocoData??,source=MONSTER_CONF; base_id=3240
12535,480231,怖哭菇,RocoData??,source=MONSTER_CONF; base_id=3241
12536,480232,呆火鸟,RocoData??,source=MONSTER_CONF; base_id=3242
12537,480233,喷火鸟,RocoData??,source=MONSTER_CONF; base_id=3243
12538,480234,绒绒,RocoData??,source=MONSTER_CONF; base_id=3244
12539,480235,小绒茧,RocoData??,source=MONSTER_CONF; base_id=3245
12540,480236,绒仙子,RocoData??,source=MONSTER_CONF; base_id=3246
12541,480237,绿洲象,RocoData??,source=MONSTER_CONF; base_id=3248
12542,480238,流星猛犸,RocoData??,source=MONSTER_CONF; base_id=3249
12543,480239,小鹬,RocoData??,source=MONSTER_CONF; base_id=3250
12544,480240,鄙目鹬,RocoData??,source=MONSTER_CONF; base_id=3251
12545,480241,高脚鹬,RocoData??,source=MONSTER_CONF; base_id=3252
12546,480242,速粒小子,RocoData??,source=MONSTER_CONF; base_id=3253
12547,480243,速粒冲锋,RocoData??,source=MONSTER_CONF; base_id=3254
12548,480244,奔波鼠,RocoData??,source=MONSTER_CONF; base_id=3255
12549,480245,流浪鼠,RocoData??,source=MONSTER_CONF; base_id=3256
12550,480246,布鲁斯,RocoData??,source=MONSTER_CONF; base_id=3257
12551,480247,雪顶布鲁斯,RocoData??,source=MONSTER_CONF; base_id=3258
12552,480248,冰钻布鲁斯,RocoData??,source=MONSTER_CONF; base_id=3259
12553,480249,古拉海象,RocoData??,source=MONSTER_CONF; base_id=3260
12554,480250,大古拉海象,RocoData??,source=MONSTER_CONF; base_id=3261
12555,480251,呼呼猪,RocoData??,source=MONSTER_CONF; base_id=3262
12556,480252,獠牙猪,RocoData??,source=MONSTER_CONF; base_id=3263
12557,480253,卡波,RocoData??,source=MONSTER_CONF; base_id=3264
12558,480254,卡拉波斯,RocoData??,source=MONSTER_CONF; base_id=3265
12559,480255,胆小鳗鱼,RocoData??,source=MONSTER_CONF; base_id=3266
12560,480256,闪电鳗鱼,RocoData??,source=MONSTER_CONF; base_id=3267
12561,480257,大头骨龙,RocoData??,source=MONSTER_CONF; base_id=3268
12562,480258,寂灭骨龙,RocoData??,source=MONSTER_CONF; base_id=3269
12563,480262,绿翼鸟,RocoData??,source=MONSTER_CONF; base_id=3276
12564,480263,魔翼鸟,RocoData??,source=MONSTER_CONF; base_id=3277
12565,480264,魔眷鸟,RocoData??,source=MONSTER_CONF; base_id=3278
12566,480265,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3282
12567,480266,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3283
12568,480267,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3284
12569,480268,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3285
12570,480269,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3286
12571,480270,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3287
12572,480271,丢丢,RocoData??,source=MONSTER_CONF; base_id=3288
12573,480272,丢丢,RocoData??,source=MONSTER_CONF; base_id=3289
12574,480273,丢丢,RocoData??,source=MONSTER_CONF; base_id=3290
12575,480274,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3291
12576,480275,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3292
12577,480276,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3293
12578,480277,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3294
12579,480278,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3295
12580,480279,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3296
12581,480280,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3297
12582,480281,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3298
12583,480282,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3299
12584,480283,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3300
12585,480284,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3301
12586,480285,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3302
12587,480286,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3303
12588,480287,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3304
12589,480288,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3305
12590,480289,矿晶虫,RocoData??,source=MONSTER_CONF; base_id=3307
12591,480290,晶石蜗,RocoData??,source=MONSTER_CONF; base_id=3308
12592,480291,犀角鸟,RocoData??,source=MONSTER_CONF; base_id=3309
12593,480292,光纤兽,RocoData??,source=MONSTER_CONF; base_id=3310
12594,480293,疾光千兽,RocoData??,source=MONSTER_CONF; base_id=3311
12595,480294,小鼠獭,RocoData??,source=MONSTER_CONF; base_id=3315
12596,480295,燕尾獭,RocoData??,source=MONSTER_CONF; base_id=3316
12597,480296,卷胡巨獭,RocoData??,source=MONSTER_CONF; base_id=3317
12598,480297,粉星仔,RocoData??,source=MONSTER_CONF; base_id=3319
12599,480298,觅觅蝠,RocoData??,source=MONSTER_CONF; base_id=3321
12600,480299,海盔虫,RocoData??,source=MONSTER_CONF; base_id=3330
12601,480300,刺盔虫,RocoData??,source=MONSTER_CONF; base_id=3331
12602,480301,千棘盔,RocoData??,source=MONSTER_CONF; base_id=3332
12603,480302,雪娃娃,RocoData??,source=MONSTER_CONF; base_id=3333
12604,480303,冰封怨灵,RocoData??,source=MONSTER_CONF; base_id=3334
12605,480304,雪灵,RocoData??,source=MONSTER_CONF; base_id=3335
12606,480305,乖乖鹄,RocoData??,source=MONSTER_CONF; base_id=3344
12607,480306,蓝珠天鹅,RocoData??,source=MONSTER_CONF; base_id=3345
12608,480307,芽眼魔,RocoData??,source=MONSTER_CONF; base_id=3347
12609,480308,叶眼魔,RocoData??,source=MONSTER_CONF; base_id=3348
12610,480309,红绒十字,RocoData??,source=MONSTER_CONF; base_id=3350
12611,480310,霹雳宝宝,RocoData??,source=MONSTER_CONF; base_id=3351
12612,480311,雷鸣小子,RocoData??,source=MONSTER_CONF; base_id=3352
12613,480312,电动长颈鹿,RocoData??,source=MONSTER_CONF; base_id=3357
12614,480313,奔乐鹿,RocoData??,source=MONSTER_CONF; base_id=3358
12615,480314,爵士鹿,RocoData??,source=MONSTER_CONF; base_id=3359
12616,480315,路路尼,RocoData??,source=MONSTER_CONF; base_id=3364
12617,480316,嘟嘟煲,RocoData??,source=MONSTER_CONF; base_id=3367
12618,480317,嘟嘟锅,RocoData??,source=MONSTER_CONF; base_id=3368
12619,480318,春花兔,RocoData??,source=MONSTER_CONF; base_id=3372
12620,480319,气球猫,RocoData??,source=MONSTER_CONF; base_id=3374
12621,480320,旋叶虫,RocoData??,source=MONSTER_CONF; base_id=3376
12622,480321,风滚暮虫,RocoData??,source=MONSTER_CONF; base_id=3377
12623,480322,菇菇丁,RocoData??,source=MONSTER_CONF; base_id=3378
12624,480323,多菇丁,RocoData??,source=MONSTER_CONF; base_id=3379
12625,480324,九幽菇,RocoData??,source=MONSTER_CONF; base_id=3380
12626,480325,深蓝鲸,RocoData??,source=MONSTER_CONF; base_id=3381
12627,480326,双灯鱼,RocoData??,source=MONSTER_CONF; base_id=3382
12628,480327,利灯鱼,RocoData??,source=MONSTER_CONF; base_id=3383
12629,480328,豆丁鱼,RocoData??,source=MONSTER_CONF; base_id=3384
12630,480329,快鳍鱼,RocoData??,source=MONSTER_CONF; base_id=3385
12631,480330,龙鱼,RocoData??,source=MONSTER_CONF; base_id=3386
12632,480331,科多多,RocoData??,source=MONSTER_CONF; base_id=3387
12633,480332,科多索,RocoData??,source=MONSTER_CONF; base_id=3388
12634,480333,凡鹰,RocoData??,source=MONSTER_CONF; base_id=3394
12635,480334,里奥,RocoData??,source=MONSTER_CONF; base_id=3395
12636,480335,灵羽勇士,RocoData??,source=MONSTER_CONF; base_id=3396
12637,480336,圣羽翼王,RocoData??,source=MONSTER_CONF; base_id=3397
12638,480337,星尘虫,RocoData??,source=MONSTER_CONF; base_id=3398
12639,480338,落星虫,RocoData??,source=MONSTER_CONF; base_id=3399
12640,480339,陨星虫,RocoData??,source=MONSTER_CONF; base_id=3400
12641,480340,伊里斯,RocoData??,source=MONSTER_CONF; base_id=3401
12642,480341,晶尾蝎,RocoData??,source=MONSTER_CONF; base_id=3403
12643,480342,蝎子王,RocoData??,source=MONSTER_CONF; base_id=3404
12644,480343,幽冥眼,RocoData??,source=MONSTER_CONF; base_id=3405
12645,480344,缇塔,RocoData??,source=MONSTER_CONF; base_id=3406
12646,480345,声波缇塔,RocoData??,source=MONSTER_CONF; base_id=3407
12647,480346,齿轮小子,RocoData??,source=MONSTER_CONF; base_id=3408
12648,480347,机甲小子,RocoData??,source=MONSTER_CONF; base_id=3409
12649,480348,权杖-Ⅱ,RocoData??,source=MONSTER_CONF; base_id=3410
12650,480349,权杖-V,RocoData??,source=MONSTER_CONF; base_id=3411
12651,480350,伊兰亚龙,RocoData??,source=MONSTER_CONF; base_id=3412
12652,480354,格斗小五,RocoData??,source=MONSTER_CONF; base_id=3416
12653,480355,格斗小六,RocoData??,source=MONSTER_CONF; base_id=3417
12654,480356,格斗小八,RocoData??,source=MONSTER_CONF; base_id=3418
12655,480357,厉毒小萝,RocoData??,source=MONSTER_CONF; base_id=3419
12656,480358,厉毒修萝,RocoData??,source=MONSTER_CONF; base_id=3420
12657,480359,破梦者,RocoData??,source=MONSTER_CONF; base_id=3421
12658,480360,食梦者,RocoData??,source=MONSTER_CONF; base_id=3422
12659,484001,喵喵,RocoData??,source=MONSTER_CONF; base_id=3001
12660,484002,水蓝蓝,RocoData??,source=MONSTER_CONF; base_id=3002
12661,484003,火花,RocoData??,source=MONSTER_CONF; base_id=3003
12662,484004,迪莫,RocoData??,source=MONSTER_CONF; base_id=3004
12663,484005,水灵,RocoData??,source=MONSTER_CONF; base_id=3005
12664,484006,火神,RocoData??,source=MONSTER_CONF; base_id=3006
12665,484007,魔力猫,RocoData??,source=MONSTER_CONF; base_id=3007
12666,484008,草头鸭,RocoData??,source=MONSTER_CONF; base_id=3008
12667,484009,赤毛鸡仔,RocoData??,source=MONSTER_CONF; base_id=3009
12668,484010,恶魔叮,RocoData??,source=MONSTER_CONF; base_id=3010
12669,484011,恶魔狼,RocoData??,source=MONSTER_CONF; base_id=3011
12670,484012,鸭吉吉,RocoData??,source=MONSTER_CONF; base_id=3012
12671,484013,铠甲虫,RocoData??,source=MONSTER_CONF; base_id=3013
12672,484014,阿米亚特,RocoData??,source=MONSTER_CONF; base_id=3014
12673,484015,阿米樱,RocoData??,source=MONSTER_CONF; base_id=3015
12674,484016,罗隐,RocoData??,source=MONSTER_CONF; base_id=3016
12675,484017,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3017
12676,484018,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3018
12677,484019,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3019
12678,484020,地鼠,RocoData??,source=MONSTER_CONF; base_id=3020
